obs_start,obs_end,length,iteration,distribution
8314236,8314236,1,21,geom3
175978,175978,1,21,geom3
5873518,5873518,1,21,geom3
7253284,7253284,1,21,geom3
3477871,3477871,1,21,geom3
6264306,6264306,1,21,geom3
2337648,2337648,1,21,geom3
459668,459668,1,21,geom3
4190950,4190950,1,21,geom3
5587264,5587264,1,21,geom3
6642962,6642962,1,21,geom3
849658,849658,1,21,geom3
9381610,9381610,1,21,geom3
1842888,1842888,1,21,geom3
2466294,2466294,1,21,geom3
8126692,8126692,1,21,geom3
5643424,5643424,1,21,geom3
2669191,2669191,1,21,geom3
260727,260727,1,21,geom3
925278,925278,1,21,geom3
1435101,1435101,1,21,geom3
3519485,3519485,1,21,geom3
9156315,9156315,1,21,geom3
8153025,8153025,1,21,geom3
6655348,6655348,1,21,geom3
1527584,1527584,1,21,geom3
6488974,6488992,19,21,geom3
5847402,5847402,1,21,geom3
8446509,8446509,1,21,geom3
4681167,4681167,1,21,geom3
1782064,1782064,1,21,geom3
2794046,2794046,1,21,geom3
9895402,9895402,1,21,geom3
5498571,5498571,1,21,geom3
6755941,6755941,1,21,geom3
1010162,1010162,1,21,geom3
389084,389084,1,21,geom3
8197877,8197877,1,21,geom3
7096957,7096957,1,21,geom3
6308147,6308147,1,21,geom3
6792349,6792349,1,21,geom3
2373743,2373743,1,21,geom3
9561436,9561436,1,21,geom3
4160379,4160379,1,21,geom3
3055041,3055041,1,21,geom3
2193253,2193253,1,21,geom3
5355259,5355259,1,21,geom3
2196702,2196702,1,21,geom3
1607486,1607486,1,21,geom3
5488938,5488938,1,21,geom3
5053989,5053989,1,21,geom3
1359714,1359714,1,21,geom3
4578241,4578241,1,21,geom3
6062522,6062522,1,21,geom3
3865410,3865410,1,21,geom3
2360516,2360521,6,21,geom3
3819318,3819318,1,21,geom3
5603547,5603572,26,21,geom3
92300,92300,1,21,geom3
5671114,5671114,1,21,geom3
9281924,9281924,1,21,geom3
6575794,6575812,19,21,geom3
1606437,1606437,1,21,geom3
8592958,8592958,1,21,geom3
2051826,2051826,1,21,geom3
1376969,1376969,1,21,geom3
9315762,9315762,1,21,geom3
6066590,6066590,1,21,geom3
6624992,6624992,1,21,geom3
6283608,6283608,1,21,geom3
4387574,4387574,1,21,geom3
400675,400675,1,21,geom3
2240863,2240863,1,21,geom3
9637335,9637335,1,21,geom3
7372891,7372891,1,21,geom3
8308937,8308937,1,21,geom3
8298903,8298903,1,21,geom3
7153484,7153484,1,21,geom3
3153179,3153179,1,21,geom3
2245913,2245913,1,21,geom3
2753775,2753775,1,21,geom3
6757964,6757964,1,21,geom3
7096529,7096529,1,21,geom3
4740098,4740098,1,21,geom3
1643177,1643177,1,21,geom3
3257590,3257590,1,21,geom3
3549224,3549224,1,21,geom3
9319087,9319087,1,21,geom3
6353115,6353115,1,21,geom3
829255,829255,1,21,geom3
4190667,4190667,1,21,geom3
4545927,4545927,1,21,geom3
7972931,7972931,1,21,geom3
7051468,7051468,1,21,geom3
8039801,8039801,1,21,geom3
296647,296647,1,21,geom3
1421938,1421938,1,21,geom3
599785,599785,1,21,geom3
7764815,7764815,1,21,geom3
7980547,7980547,1,21,geom3
9838666,9838666,1,21,geom3
6965838,6965838,1,21,geom3
7975619,7975619,1,21,geom3
7254623,7254623,1,21,geom3
6324222,6324222,1,21,geom3
9077847,9077847,1,21,geom3
7838415,7838415,1,21,geom3
2752137,2752137,1,21,geom3
8452810,8452810,1,21,geom3
1243440,1243440,1,21,geom3
833358,833358,1,21,geom3
6606540,6606540,1,21,geom3
8069883,8069883,1,21,geom3
1365642,1365642,1,21,geom3
3244291,3244291,1,21,geom3
4524050,4524050,1,21,geom3
4870492,4870492,1,21,geom3
5600945,5600945,1,21,geom3
7806043,7806043,1,21,geom3
1162095,1162095,1,21,geom3
8754813,8754813,1,21,geom3
2423025,2423025,1,21,geom3
4783497,4783497,1,21,geom3
8484357,8484357,1,21,geom3
2246207,2246244,38,21,geom3
115145,115145,1,21,geom3
1014307,1014307,1,21,geom3
1035490,1035490,1,21,geom3
3683392,3683392,1,21,geom3
9546472,9546472,1,21,geom3
4278395,4278395,1,21,geom3
4366350,4366350,1,21,geom3
435859,435863,5,21,geom3
6909440,6909440,1,21,geom3
8254667,8254667,1,21,geom3
8742965,8742965,1,21,geom3
5614735,5614735,1,21,geom3
6336909,6336909,1,21,geom3
9085432,9085432,1,21,geom3
9134205,9134205,1,21,geom3
2035259,2035259,1,21,geom3
1156762,1156762,1,21,geom3
9019508,9019508,1,21,geom3
1495064,1495064,1,21,geom3
2121586,2121586,1,21,geom3
8436987,8436987,1,21,geom3
5644783,5644783,1,21,geom3
8401282,8401282,1,21,geom3
4402568,4402568,1,21,geom3
7783574,7783574,1,21,geom3
3110714,3110714,1,21,geom3
1503000,1503000,1,21,geom3
4190122,4190122,1,21,geom3
7860543,7860543,1,21,geom3
1175070,1175070,1,21,geom3
6625561,6625561,1,21,geom3
3659740,3659740,1,21,geom3
6067069,6067069,1,21,geom3
2241028,2241028,1,21,geom3
3855385,3855486,102,21,geom3
1814265,1814265,1,21,geom3
2074619,2074619,1,21,geom3
1584621,1584621,1,21,geom3
9473326,9473326,1,21,geom3
2446428,2446428,1,21,geom3
1353844,1353844,1,21,geom3
2794568,2794568,1,21,geom3
8558021,8558021,1,21,geom3
3348606,3348606,1,21,geom3
7708214,7708214,1,21,geom3
7543473,7543473,1,21,geom3
9685194,9685194,1,21,geom3
3806539,3806539,1,21,geom3
4238029,4238029,1,21,geom3
1757726,1757726,1,21,geom3
5901639,5901639,1,21,geom3
1483274,1483274,1,21,geom3
7453348,7453348,1,21,geom3
3682235,3682235,1,21,geom3
6602395,6602430,36,21,geom3
1976462,1976462,1,21,geom3
1400275,1400275,1,21,geom3
1994717,1994717,1,21,geom3
6307566,6307566,1,21,geom3
6181409,6181409,1,21,geom3
6720820,6720820,1,21,geom3
5645091,5645091,1,21,geom3
4929329,4929401,73,21,geom3
8834700,8834700,1,21,geom3
5572436,5572436,1,21,geom3
9429600,9429600,1,21,geom3
4735719,4735719,1,21,geom3
9673797,9673797,1,21,geom3
5802016,5802016,1,21,geom3
9620104,9620104,1,21,geom3
7913443,7913443,1,21,geom3
8886043,8886043,1,21,geom3
7706360,7706360,1,21,geom3
9692459,9692459,1,21,geom3
9351255,9351255,1,21,geom3
1233590,1233601,12,21,geom3
5858673,5858673,1,21,geom3
9597434,9597434,1,21,geom3
2470449,2470500,52,21,geom3
2953500,2953500,1,21,geom3
1156264,1156264,1,21,geom3
9925145,9925145,1,21,geom3
452338,452338,1,21,geom3
5070156,5070156,1,21,geom3
6937466,6937466,1,21,geom3
8996381,8996381,1,21,geom3
7210158,7210158,1,21,geom3
6933265,6933265,1,21,geom3
9607786,9607786,1,21,geom3
9016809,9016809,1,21,geom3
7629048,7629048,1,21,geom3
4170263,4170263,1,21,geom3
6809818,6809818,1,21,geom3
9507749,9507749,1,21,geom3
5667642,5667642,1,21,geom3
7795721,7795721,1,21,geom3
8391209,8391209,1,21,geom3
1734224,1734224,1,21,geom3
8356504,8356504,1,21,geom3
8026786,8026786,1,21,geom3
1000350,1000350,1,21,geom3
6877212,6877212,1,21,geom3
6461247,6461247,1,21,geom3
2247978,2247978,1,21,geom3
915438,915438,1,21,geom3
2143892,2143892,1,21,geom3
5966273,5966273,1,21,geom3
7841468,7841468,1,21,geom3
8426375,8426375,1,21,geom3
6605382,6605382,1,21,geom3
7641898,7641898,1,21,geom3
2670378,2670378,1,21,geom3
5343884,5343884,1,21,geom3
83006,83006,1,21,geom3
3729545,3729545,1,21,geom3
7322514,7322514,1,21,geom3
904560,904560,1,21,geom3
9030075,9030075,1,21,geom3
2238945,2238945,1,21,geom3
5501499,5501499,1,21,geom3
6606540,6606540,1,21,geom3
8285739,8285739,1,21,geom3
8371023,8371023,1,21,geom3
7089976,7089976,1,21,geom3
6905769,6905769,1,21,geom3
8919761,8919761,1,21,geom3
7122440,7122440,1,21,geom3
9683965,9683965,1,21,geom3
7609552,7609552,1,21,geom3
4272599,4272599,1,21,geom3
3912873,3912873,1,21,geom3
2020631,2020631,1,21,geom3
6467573,6467573,1,21,geom3
1380003,1380003,1,21,geom3
4600650,4600650,1,22,geom3
8464892,8464892,1,22,geom3
3209171,3209171,1,22,geom3
3525305,3525305,1,22,geom3
1936538,1936538,1,22,geom3
232341,232341,1,22,geom3
9796843,9796843,1,22,geom3
9309144,9309144,1,22,geom3
6658607,6658607,1,22,geom3
858402,858402,1,22,geom3
624263,624263,1,22,geom3
3239043,3239043,1,22,geom3
6901226,6901226,1,22,geom3
7255383,7255383,1,22,geom3
7334894,7334894,1,22,geom3
477045,477045,1,22,geom3
3504032,3504032,1,22,geom3
6631637,6631637,1,22,geom3
624263,624263,1,22,geom3
7627854,7627854,1,22,geom3
8678281,8678281,1,22,geom3
500551,500551,1,22,geom3
9104542,9104542,1,22,geom3
2958768,2958768,1,22,geom3
7902512,7902512,1,22,geom3
4177463,4177463,1,22,geom3
6578652,6578652,1,22,geom3
6192787,6192787,1,22,geom3
3889571,3889571,1,22,geom3
8728271,8728271,1,22,geom3
6853097,6853097,1,22,geom3
7064752,7064752,1,22,geom3
6023522,6023522,1,22,geom3
963356,963356,1,22,geom3
594114,594114,1,22,geom3
9247015,9247015,1,22,geom3
2607994,2607994,1,22,geom3
9452857,9452857,1,22,geom3
4172494,4172494,1,22,geom3
2365104,2365104,1,22,geom3
6779591,6779591,1,22,geom3
2024605,2024666,62,22,geom3
5425629,5425629,1,22,geom3
1649584,1649584,1,22,geom3
9703881,9703881,1,22,geom3
4420388,4420388,1,22,geom3
6923384,6923384,1,22,geom3
9879722,9879722,1,22,geom3
9632162,9632162,1,22,geom3
3370808,3370808,1,22,geom3
4367962,4367962,1,22,geom3
1867546,1867546,1,22,geom3
5428209,5428209,1,22,geom3
5913996,5913996,1,22,geom3
6103839,6103839,1,22,geom3
8026235,8026235,1,22,geom3
14931,14931,1,22,geom3
6128102,6128102,1,22,geom3
6728155,6728155,1,22,geom3
3759277,3759277,1,22,geom3
2786570,2786570,1,22,geom3
1424276,1424276,1,22,geom3
6153579,6153579,1,22,geom3
3020435,3020435,1,22,geom3
4457821,4457821,1,22,geom3
6702637,6702637,1,22,geom3
53603,53603,1,22,geom3
7981112,7981112,1,22,geom3
8718936,8718936,1,22,geom3
9876293,9876293,1,22,geom3
3317282,3317282,1,22,geom3
1732455,1732455,1,22,geom3
3061962,3061965,4,22,geom3
67751,67751,1,22,geom3
6563646,6563646,1,22,geom3
3684034,3684034,1,22,geom3
3947071,3947071,1,22,geom3
2958559,2958559,1,22,geom3
7035595,7035595,1,22,geom3
3873503,3873503,1,22,geom3
6902499,6902499,1,22,geom3
330053,330053,1,22,geom3
7038566,7038566,1,22,geom3
3110298,3110298,1,22,geom3
5102156,5102167,12,22,geom3
9839215,9839215,1,22,geom3
1123598,1123598,1,22,geom3
3764401,3764401,1,22,geom3
2289080,2289080,1,22,geom3
7110550,7110550,1,22,geom3
7125931,7125931,1,22,geom3
3122593,3122593,1,22,geom3
8072115,8072115,1,22,geom3
5983902,5983902,1,22,geom3
3261833,3261833,1,22,geom3
3843588,3843588,1,22,geom3
4363588,4363588,1,22,geom3
3709281,3709281,1,22,geom3
6242914,6242914,1,22,geom3
892929,892929,1,22,geom3
7355724,7355724,1,22,geom3
312381,312381,1,22,geom3
8464630,8464630,1,22,geom3
9633290,9633290,1,22,geom3
9986178,9986178,1,22,geom3
9765645,9765645,1,22,geom3
4963166,4963170,5,22,geom3
8957901,8957901,1,22,geom3
6025315,6025315,1,22,geom3
1010448,1010448,1,22,geom3
755606,755606,1,22,geom3
4318360,4318360,1,22,geom3
6610218,6610218,1,22,geom3
8781086,8781104,19,22,geom3
1139642,1139642,1,22,geom3
5523313,5523313,1,22,geom3
6424326,6424326,1,22,geom3
2744562,2744562,1,22,geom3
1984158,1984158,1,22,geom3
2076444,2076599,156,22,geom3
3914386,3914386,1,22,geom3
7415437,7415437,1,22,geom3
3680777,3680777,1,22,geom3
7889003,7889003,1,22,geom3
1996686,1996686,1,22,geom3
8350834,8350834,1,22,geom3
4898365,4898365,1,22,geom3
9544034,9544034,1,22,geom3
6627300,6627300,1,22,geom3
91315,91315,1,22,geom3
8018950,8018950,1,22,geom3
4581498,4581498,1,22,geom3
8093415,8093415,1,22,geom3
3064395,3064395,1,22,geom3
3450879,3450879,1,22,geom3
630019,630019,1,22,geom3
7515613,7515613,1,22,geom3
3887071,3887071,1,22,geom3
3159018,3159147,130,22,geom3
5484149,5484149,1,22,geom3
3937857,3937857,1,22,geom3
2713502,2713502,1,22,geom3
8683723,8683723,1,22,geom3
5192478,5192478,1,22,geom3
7211303,7211303,1,22,geom3
9746775,9746775,1,22,geom3
9991226,9991226,1,22,geom3
5271927,5271927,1,22,geom3
8342321,8342321,1,22,geom3
8262724,8262942,219,22,geom3
3790274,3790274,1,22,geom3
8446872,8446872,1,22,geom3
6815965,6815965,1,22,geom3
1999524,1999524,1,22,geom3
6539445,6539445,1,22,geom3
7409279,7409279,1,22,geom3
3807021,3807021,1,22,geom3
1192317,1192317,1,22,geom3
2455972,2455972,1,22,geom3
2958296,2958296,1,22,geom3
4133925,4133925,1,22,geom3
3840578,3840578,1,22,geom3
8118700,8118700,1,22,geom3
5952482,5952482,1,22,geom3
3893220,3893220,1,22,geom3
6838351,6838351,1,22,geom3
1603439,1603439,1,22,geom3
7604672,7604672,1,22,geom3
93309,93334,26,22,geom3
2159382,2159382,1,22,geom3
433851,433851,1,22,geom3
2375118,2375118,1,22,geom3
8933435,8933435,1,22,geom3
1382173,1382173,1,22,geom3
5274177,5274177,1,22,geom3
5821901,5821901,1,22,geom3
3148190,3148190,1,22,geom3
461079,461079,1,22,geom3
5181327,5181327,1,22,geom3
7544535,7544535,1,22,geom3
3668300,3668300,1,22,geom3
5837098,5837098,1,22,geom3
1469045,1469045,1,22,geom3
292881,292881,1,22,geom3
1123598,1123598,1,22,geom3
8369498,8369498,1,22,geom3
3569723,3569723,1,22,geom3
5387068,5387068,1,22,geom3
1495871,1495871,1,22,geom3
6084983,6084983,1,22,geom3
5333416,5333416,1,22,geom3
9470363,9470363,1,22,geom3
2449180,2449180,1,22,geom3
1578743,1578743,1,22,geom3
5159064,5159064,1,22,geom3
1910303,1910303,1,22,geom3
1934783,1934783,1,22,geom3
4241096,4241096,1,22,geom3
2199191,2199191,1,22,geom3
9772845,9772845,1,22,geom3
3786878,3786878,1,22,geom3
5521481,5521481,1,22,geom3
3871506,3871506,1,22,geom3
8472384,8472384,1,22,geom3
2888937,2888937,1,22,geom3
4836083,4836083,1,22,geom3
9739438,9739438,1,22,geom3
9660067,9660067,1,22,geom3
5435363,5435363,1,22,geom3
6865638,6865638,1,22,geom3
8163604,8163731,128,22,geom3
9090792,9090792,1,22,geom3
5159064,5159064,1,22,geom3
2319351,2319351,1,22,geom3
2907738,2907738,1,22,geom3
5237139,5237139,1,22,geom3
5612339,5612339,1,22,geom3
4804737,4804747,11,22,geom3
2983748,2983748,1,22,geom3
5102596,5102596,1,22,geom3
1040244,1040244,1,22,geom3
5241274,5241274,1,22,geom3
6216602,6216602,1,22,geom3
9738937,9738937,1,22,geom3
7209646,7209646,1,22,geom3
5200743,5200743,1,22,geom3
662517,662517,1,22,geom3
651423,651423,1,22,geom3
8105564,8105564,1,22,geom3
6261887,6261887,1,22,geom3
8185935,8185935,1,22,geom3
8830168,8830168,1,22,geom3
9870411,9870411,1,22,geom3
2450470,2450556,87,22,geom3
6857344,6857344,1,22,geom3
5479880,5479880,1,22,geom3
5833641,5833641,1,22,geom3
1168789,1168789,1,22,geom3
6461956,6461956,1,22,geom3
7264779,7264779,1,22,geom3
1286827,1286827,1,22,geom3
4998730,4998808,79,22,geom3
1939653,1939716,64,22,geom3
3128656,3128656,1,22,geom3
276665,276665,1,22,geom3
6548007,6548007,1,22,geom3
672632,672632,1,22,geom3
5363050,5363050,1,22,geom3
4058319,4058319,1,22,geom3
5240185,5240185,1,22,geom3
7096529,7096529,1,22,geom3
2996218,2996218,1,22,geom3
5028401,5028401,1,22,geom3
3253594,3253594,1,22,geom3
6824204,6824204,1,22,geom3
3839192,3839234,43,22,geom3
2266627,2266627,1,22,geom3
2746820,2746820,1,22,geom3
3951695,3951695,1,22,geom3
8528775,8528775,1,22,geom3
5730787,5730787,1,22,geom3
29391,29391,1,22,geom3
4410146,4410146,1,22,geom3
1459891,1459891,1,22,geom3
7033879,7033879,1,22,geom3
5635682,5635682,1,22,geom3
2415869,2415869,1,22,geom3
2691971,2691971,1,22,geom3
3273385,3273385,1,22,geom3
3433924,3433924,1,22,geom3
7515613,7515613,1,22,geom3
280816,280816,1,22,geom3
5386163,5386163,1,22,geom3
3319013,3319013,1,22,geom3
8948967,8948967,1,22,geom3
4255794,4255794,1,22,geom3
9076419,9076419,1,22,geom3
2951757,2951757,1,22,geom3
7696417,7696417,1,22,geom3
2643401,2643401,1,22,geom3
275979,275979,1,22,geom3
3443022,3443022,1,22,geom3
3401035,3401035,1,22,geom3
4630563,4630563,1,22,geom3
8605671,8605671,1,22,geom3
9528640,9528640,1,22,geom3
3146225,3146225,1,22,geom3
7458764,7458764,1,22,geom3
8129307,8129307,1,22,geom3
7207796,7207796,1,22,geom3
5846301,5846301,1,22,geom3
8640159,8640159,1,22,geom3
2602005,2602005,1,22,geom3
4049284,4049284,1,22,geom3
9590959,9590959,1,22,geom3
1324241,1324241,1,22,geom3
9848572,9848572,1,22,geom3
9241976,9241976,1,22,geom3
4931068,4931068,1,22,geom3
1130629,1130629,1,22,geom3
6321999,6321999,1,22,geom3
1199283,1199283,1,22,geom3
2986226,2986226,1,22,geom3
2967830,2967830,1,22,geom3
7492123,7492123,1,22,geom3
7785192,7785192,1,22,geom3
2183540,2183540,1,22,geom3
3859740,3859740,1,22,geom3
1177208,1177208,1,22,geom3
70311,70311,1,22,geom3
5001017,5001017,1,22,geom3
2244336,2244336,1,22,geom3
3455962,3455962,1,22,geom3
8278570,8278570,1,22,geom3
5591122,5591122,1,22,geom3
1046722,1046722,1,22,geom3
3354571,3354571,1,22,geom3
4561073,4561073,1,22,geom3
8762788,8762788,1,22,geom3
3338065,3338131,67,22,geom3
7726991,7726991,1,22,geom3
1334870,1334870,1,22,geom3
7483199,7483199,1,22,geom3
4464073,4464073,1,22,geom3
4869312,4869312,1,22,geom3
604604,604604,1,22,geom3
9491441,9491441,1,22,geom3
1008706,1008706,1,22,geom3
3629416,3629416,1,22,geom3
7765989,7765989,1,22,geom3
3113558,3113558,1,22,geom3
854615,854615,1,22,geom3
9817288,9817288,1,22,geom3
9095212,9095264,53,22,geom3
5420363,5420372,10,22,geom3
3066352,3066352,1,22,geom3
5334728,5334728,1,22,geom3
2334903,2334903,1,22,geom3
6919205,6919205,1,22,geom3
7739544,7739580,37,22,geom3
8896934,8896934,1,22,geom3
7039849,7039916,68,22,geom3
2860185,2860185,1,22,geom3
9648674,9648674,1,22,geom3
6633334,6633334,1,22,geom3
4617313,4617313,1,22,geom3
550642,550642,1,22,geom3
7617018,7617018,1,22,geom3
478860,478860,1,22,geom3
9006089,9006181,93,22,geom3
1769550,1769550,1,22,geom3
1178168,1178288,121,22,geom3
445186,445186,1,22,geom3
8425403,8425403,1,22,geom3
5645734,5645734,1,22,geom3
1561503,1561503,1,22,geom3
9272620,9272620,1,22,geom3
2594878,2594878,1,22,geom3
1541500,1541500,1,22,geom3
3899677,3899677,1,22,geom3
1033882,1033882,1,22,geom3
3459102,3459102,1,22,geom3
2897151,2897249,99,22,geom3
9438673,9438673,1,22,geom3
9307500,9307500,1,22,geom3
94644,94644,1,22,geom3
9322733,9322733,1,22,geom3
6702939,6702939,1,22,geom3
1320485,1320485,1,22,geom3
672892,672892,1,22,geom3
8821382,8821382,1,22,geom3
1509536,1509536,1,22,geom3
7765175,7765175,1,22,geom3
8556776,8556776,1,22,geom3
7415437,7415437,1,22,geom3
3258627,3258627,1,22,geom3
7040387,7040387,1,22,geom3
2665223,2665289,67,22,geom3
8996035,8996035,1,22,geom3
9960322,9960322,1,22,geom3
3482113,3482113,1,22,geom3
6936355,6936355,1,22,geom3
2367569,2367569,1,22,geom3
5717864,5717864,1,22,geom3
8255358,8255358,1,22,geom3
9893250,9893250,1,22,geom3
8278292,8278292,1,22,geom3
5752666,5752666,1,22,geom3
4331056,4331056,1,22,geom3
3832419,3832419,1,22,geom3
687479,687479,1,22,geom3
1033882,1033882,1,22,geom3
9381610,9381610,1,22,geom3
638507,638507,1,22,geom3
8641452,8641452,1,22,geom3
8574675,8574675,1,22,geom3
9917132,9917201,70,22,geom3
5913996,5913996,1,22,geom3
6443126,6443126,1,22,geom3
4348053,4348053,1,22,geom3
19780,19780,1,22,geom3
6989801,6989801,1,22,geom3
6084983,6084983,1,22,geom3
8344404,8344404,1,22,geom3
1611807,1611807,1,22,geom3
4371051,4371051,1,22,geom3
8307298,8307298,1,22,geom3
3951695,3951695,1,22,geom3
4187358,4187358,1,22,geom3
7351603,7351603,1,22,geom3
8251743,8251743,1,22,geom3
7294387,7294387,1,22,geom3
6448324,6448324,1,22,geom3
1803749,1803753,5,22,geom3
8713871,8713871,1,22,geom3
1757075,1757075,1,22,geom3
9806663,9806663,1,22,geom3
5156183,5156183,1,22,geom3
7232541,7232541,1,22,geom3
8347523,8347523,1,22,geom3
4344267,4344267,1,22,geom3
16287,16287,1,22,geom3
7238624,7238624,1,22,geom3
833579,833579,1,22,geom3
8763050,8763050,1,22,geom3
3037472,3037472,1,22,geom3
5987103,5987178,76,22,geom3
8493559,8493559,1,22,geom3
6481574,6481574,1,22,geom3
3742387,3742387,1,22,geom3
280816,280816,1,22,geom3
9974378,9974378,1,22,geom3
7861265,7861265,1,22,geom3
2647468,2647468,1,22,geom3
8376066,8376066,1,22,geom3
3366448,3366448,1,22,geom3
8291814,8291814,1,22,geom3
8911908,8911908,1,22,geom3
1402974,1402974,1,22,geom3
3744615,3744615,1,22,geom3
7972136,7972136,1,22,geom3
7613877,7613877,1,22,geom3
7797584,7797584,1,22,geom3
7879951,7879951,1,22,geom3
3226901,3226901,1,22,geom3
4958428,4958428,1,22,geom3
677323,677323,1,22,geom3
9864947,9864997,51,22,geom3
7506883,7506883,1,22,geom3
4833468,4833468,1,22,geom3
2085065,2085065,1,22,geom3
7699456,7699456,1,22,geom3
4185333,4185333,1,22,geom3
5164715,5164715,1,22,geom3
9189100,9189100,1,22,geom3
6593254,6593254,1,22,geom3
6916629,6916629,1,22,geom3
7125931,7125931,1,22,geom3
8353007,8353007,1,22,geom3
5233459,5233459,1,22,geom3
4956580,4956580,1,22,geom3
2193759,2193759,1,22,geom3
4711603,4711603,1,22,geom3
9131577,9131643,67,22,geom3
9228214,9228214,1,22,geom3
7459742,7459742,1,22,geom3
5480027,5480027,1,22,geom3
5380889,5380889,1,22,geom3
3496432,3496432,1,22,geom3
3230302,3230302,1,22,geom3
5556366,5556366,1,22,geom3
2597464,2597464,1,22,geom3
8937809,8937809,1,22,geom3
1580473,1580584,112,22,geom3
6503189,6503189,1,22,geom3
503591,503591,1,22,geom3
8378008,8378008,1,22,geom3
979663,979663,1,22,geom3
6508009,6508009,1,22,geom3
7970565,7970565,1,22,geom3
33993,33993,1,22,geom3
6461956,6461956,1,22,geom3
6478896,6478896,1,22,geom3
4247034,4247034,1,22,geom3
7975619,7975619,1,22,geom3
7767941,7767941,1,22,geom3
6506345,6506345,1,22,geom3
3510901,3510901,1,22,geom3
3339106,3339106,1,22,geom3
5070605,5070605,1,22,geom3
7238624,7238674,51,22,geom3
5487428,5487428,1,22,geom3
9788605,9788605,1,22,geom3
5100169,5100169,1,22,geom3
1723916,1723916,1,22,geom3
7521549,7521549,1,22,geom3
8678020,8678069,50,22,geom3
3845429,3845438,10,22,geom3
467315,467315,1,22,geom3
2670378,2670378,1,22,geom3
1133831,1133831,1,22,geom3
465540,465540,1,22,geom3
2306773,2306773,1,22,geom3
6418046,6418046,1,22,geom3
1482242,1482242,1,22,geom3
5774283,5774283,1,22,geom3
7243188,7243324,137,22,geom3
3837636,3837636,1,22,geom3
5913996,5913996,1,22,geom3
9133807,9133807,1,22,geom3
7739544,7739580,37,22,geom3
1170520,1170549,30,22,geom3
6888017,6888017,1,22,geom3
9756064,9756064,1,22,geom3
1175125,1175125,1,22,geom3
1954531,1954531,1,22,geom3
7779849,7779849,1,22,geom3
2996218,2996218,1,22,geom3
2648593,2648593,1,22,geom3
5227580,5227580,1,22,geom3
4185270,4185270,1,22,geom3
9346888,9346888,1,22,geom3
5973699,5973699,1,22,geom3
4898959,4898959,1,22,geom3
503084,503084,1,22,geom3
9496560,9496560,1,22,geom3
6323087,6323087,1,22,geom3
1784899,1784899,1,22,geom3
9257950,9257950,1,22,geom3
3415997,3415997,1,22,geom3
2017014,2017014,1,22,geom3
5494541,5494541,1,22,geom3
3936049,3936049,1,22,geom3
9968258,9968258,1,22,geom3
